dataHora,ordem,linha,latitude,longitude,velocidade
09-24-2016 02:03:01,D53550,759,"-22.88438","-43.494732",0
09-24-2016 02:04:52,D53740,,"-22.88426","-43.495899",0
09-24-2016 02:05:18,D53739,,"-22.88422","-43.49567",0
09-24-2016 02:07:15,D53729,,"-22.884279","-43.495861",0
09-24-2016 02:19:45,A29165,,"-22.868071","-43.29195",0
09-24-2016 02:24:38,A29011,461,"-22.868641","-43.292629",0
09-24-2016 02:33:41,A29081,472,"-22.867821","-43.29113",0
09-24-2016 02:33:47,A29118,473,"-22.86875","-43.292271",1
09-24-2016 02:38:10,A29078,275,"-22.868601","-43.292259",0
09-24-2016 02:41:09,A29004,472,"-22.868679","-43.292381",0
09-24-2016 02:42:36,A29053,473,"-22.868059","-43.29221",0
09-24-2016 02:44:26,D87016,,"-22.920589","-43.608261",0
09-24-2016 02:54:02,A29036,275,"-22.86817","-43.29274",0
09-24-2016 02:54:15,A29048,,"-22.868059","-43.29232",0
09-24-2016 02:55:48,D86270,864,"-22.89484","-43.533268",2.41
09-24-2016 02:57:17,A29052,461,"-22.86809","-43.29224",0
09-24-2016 03:05:19,C41151,309,"-22.87538","-43.240677",18.15
09-24-2016 03:09:02,A29057,476,"-22.86796","-43.291988",0
09-24-2016 03:16:04,A29110,101,"-22.867769","-43.290562",0
09-24-2016 03:17:14,A29023,476,"-22.868259","-43.293159",0
09-24-2016 03:19:33,A29159,474,"-22.868031","-43.29195",0
09-24-2016 03:22:59,A29157,474,"-22.867901","-43.29158",0
09-24-2016 03:33:06,A29161,209,"-22.86809","-43.291981",0
09-24-2016 03:36:20,A29122,476,"-22.868361","-43.29306",0
09-24-2016 03:39:14,A29038,461,"-22.868111","-43.292801",0
09-24-2016 03:45:22,A29176,476,"-22.868271","-43.292759",0
09-24-2016 03:45:54,C47630,,"-23.030609","-43.479458",32
09-24-2016 03:46:12,A29141,474,"-22.868401","-43.291931",0
09-24-2016 03:54:59,D53921,,"-22.88402","-43.494671",0
09-24-2016 04:03:19,A29175,,"-22.868139","-43.292221",0
09-24-2016 04:13:31,A29100,,"-22.8678","-43.29137",0
09-24-2016 04:18:31,A29138,,"-22.86829","-43.291908",0
09-24-2016 04:18:36,C41285,315,"-22.874704","-43.241425",0
09-24-2016 04:47:41,A41284,,"-22.874634","-43.241074",0
09-24-2016 04:51:57,A29024,,"-22.86828","-43.293221",0
09-24-2016 04:53:55,A29069,476,"-22.868111","-43.29134",0
09-24-2016 05:01:51,A37684,,"-22.90136","-43.196541",2
09-24-2016 05:04:18,B44630,685,"-22.896151","-43.30764",51
09-24-2016 05:17:49,A29107,476,"-22.867821","-43.291359",0
09-24-2016 05:20:08,A29185,,"-22.86821","-43.2925",0
09-24-2016 05:25:16,D17087,,"-22.917999","-43.608292",0
09-24-2016 05:35:00,A27611,,"-22.91037","-43.230091",68
09-24-2016 05:36:13,A29009,,"-22.868521","-43.292229",0
09-24-2016 05:36:58,A55024,436,"-22.906389","-43.26086",0
09-24-2016 05:38:01,B42564,,"-22.876369","-43.329449",0
09-24-2016 05:40:06,A29061,,"-22.867929","-43.291889",0
09-24-2016 05:42:05,A29166,,"-22.868111","-43.292099",0
09-24-2016 05:42:46,A37744,133,"-22.90185","-43.196548",0
09-24-2016 05:46:22,A71515,217,"-22.930756","-43.254578",0.37
09-24-2016 05:46:27,C47656,,"-23.025078","-43.521683",0
09-24-2016 05:47:22,B32844,386,"-22.84153","-43.253712",0
09-24-2016 05:48:33,D12153,,"-23.019091","-43.483181",25
09-24-2016 05:49:25,A27684,,"-22.90222","-43.18185",35
09-24-2016 05:50:49,D53525,759,"-22.989389","-43.689812",17
09-24-2016 05:53:12,A29003,,"-22.86866","-43.29253",0
09-24-2016 06:00:52,D53693,,"-22.884001","-43.496239",0
09-24-2016 06:01:28,A55160,,"-22.90554","-43.260651",0
09-24-2016 06:05:32,B41886,2145,"-22.870878","-43.249523",0.19
09-24-2016 06:19:03,A55108,,"-22.90612","-43.260521",41
09-24-2016 06:19:58,D53665,,"-22.883471","-43.49485",0
09-24-2016 06:20:03,A29134,,"-22.868271","-43.291679",0
09-24-2016 06:21:06,D53621,,"-22.883711","-43.49509",0
09-24-2016 06:22:50,A29049,,"-22.86828","-43.293221",2
09-24-2016 06:27:33,C42638,607,"-22.876751","-43.330631",0
09-24-2016 06:28:53,D53695,,"-22.883671","-43.49601",0
09-24-2016 06:32:23,B58003,,"-22.837891","-43.285179",20
09-24-2016 06:34:56,C42535,607,"-22.87627","-43.330021",0
09-24-2016 06:48:44,A55040,436,"-22.90559","-43.260681",0
09-24-2016 06:48:50,D53692,,"-22.883471","-43.495419",0
09-24-2016 06:48:51,B42619,,"-22.881861","-43.32999",0
09-24-2016 06:51:54,D53667,,"-22.88423","-43.495838",0
09-24-2016 06:52:46,A27676,548,"-23.010321","-43.301941",69
09-24-2016 06:55:11,D53752,,"-22.883591","-43.49593",0
09-24-2016 06:56:50,A29035,,"-22.82618","-43.278049",0
09-24-2016 06:56:59,D53751,,"-22.883671","-43.495892",0
09-24-2016 06:58:01,A29133,,"-22.82658","-43.277901",0
09-24-2016 07:00:54,A29020,,"-22.82666","-43.27792",0
09-24-2016 07:07:48,B31071,,"-22.806231","-43.308262",11
09-24-2016 07:09:25,A55148,436,"-22.906549","-43.260281",0
09-24-2016 07:10:37,C47838,,"-22.952869","-43.350853",0
09-24-2016 07:11:43,A55020,436,"-22.906","-43.26096",0
09-24-2016 07:14:49,B63074,920,"-22.806959","-43.362019",35
09-24-2016 07:19:27,A29130,,"-22.82642","-43.278019",0
09-24-2016 07:25:02,B42612,,"-22.882099","-43.32674",28
09-24-2016 07:26:59,A55058,436,"-22.905621","-43.260639",0
09-24-2016 07:31:05,A55094,436,"-22.90625","-43.260609",0
09-24-2016 07:31:26,A37655,,"-22.90288","-43.196129",0
09-24-2016 07:32:54,A55093,436,"-22.90683","-43.261879",0
09-24-2016 07:36:58,A29010,,"-22.86869","-43.29137",0
09-24-2016 07:37:11,A55023,436,"-22.906151","-43.260651",0
09-24-2016 07:37:12,C50029,301,"-22.928156","-43.236485",18.89
09-24-2016 07:39:50,D12148,,"-23.019039","-43.48357",25
09-24-2016 07:44:10,A29072,,"-22.868429","-43.29142",0
09-24-2016 07:45:43,A29115,472,"-22.86875","-43.29364",0
09-24-2016 07:45:43,B42602,254,"-22.90377","-43.284771",2
09-24-2016 07:47:33,A29145,,"-22.868679","-43.29126",0
09-24-2016 07:48:25,A41165,538,"-22.849792","-43.767754",70.01
09-24-2016 07:51:41,B42609,,"-22.878429","-43.327229",21
09-24-2016 07:55:38,B32633,944,"-22.81695","-43.351231",12
09-24-2016 07:55:54,A29146,,"-22.86833","-43.292099",0
09-24-2016 07:57:01,A29154,,"-22.86834","-43.290939",0
09-24-2016 07:59:12,C30292,550,"-22.952559","-43.35014",2
09-24-2016 08:04:35,A55072,,"-22.906679","-43.26046",0
09-24-2016 08:09:31,A27540,,"-22.921129","-43.255772",0
09-24-2016 08:11:14,A37625,,"-22.902361","-43.19735",0
09-24-2016 08:11:32,A27615,,"-22.921209","-43.256199",0
09-24-2016 08:13:44,C41855,2018,"-22.551199","-43.587513",70.75
09-24-2016 08:13:53,A37656,,"-22.901489","-43.196499",0
09-24-2016 08:17:28,B31087,483,"-22.93726","-43.183578",15
09-24-2016 08:18:27,A27512,,"-22.921181","-43.2561",0
09-24-2016 08:19:12,A29182,476,"-22.86821","-43.292568",0
09-24-2016 08:19:56,A37606,,"-22.901779","-43.196171",0
09-24-2016 08:21:09,D86739,2804,"-22.894567","-43.533142",1.67
09-24-2016 08:21:59,A29123,476,"-22.868401","-43.29314",1
09-24-2016 08:23:06,A29026,,"-22.86787","-43.29142",0
09-24-2016 08:24:51,A03,001,"-22.965691","-43.175209",0
09-24-2016 08:24:57,A29181,,"-22.94602","-43.18298",0
09-24-2016 08:25:03,B42537,,"-22.882021","-43.32972",0
09-24-2016 08:26:22,A17,,"-22.921379","-43.256519",0
09-24-2016 08:26:56,A37628,,"-22.90173","-43.19627",0
09-24-2016 08:28:27,A29042,461,"-22.868111","-43.29245",2
09-24-2016 08:29:22,A29047,101,"-22.86812","-43.29229",0
09-24-2016 08:30:30,A37726,,"-22.90185","-43.196159",0
09-24-2016 08:30:38,A37530,,"-22.90284","-43.196079",0
09-24-2016 08:30:51,A55136,,"-22.90567","-43.260632",0
09-24-2016 08:32:35,A37705,,"-22.901449","-43.196701",0
09-24-2016 08:32:43,A37569,,"-22.902081","-43.19714",0
09-24-2016 08:32:49,A37543,,"-22.902361","-43.196949",0
09-24-2016 08:32:51,A37503,,"-22.902731","-43.196072",0
09-24-2016 08:32:55,A37608,,"-22.90206","-43.197121",0
09-24-2016 08:33:02,A37594,,"-22.90202","-43.19714",0
09-24-2016 08:33:02,A37599,,"-22.90177","-43.196571",0
09-24-2016 08:33:04,A37520,,"-22.90258","-43.196079",0
09-24-2016 08:33:10,A37690,,"-22.902241","-43.19635",0
09-24-2016 08:33:50,A55033,,"-22.906179","-43.261028",0
09-24-2016 08:33:50,A55057,,"-22.906601","-43.261711",0
09-24-2016 08:34:33,A29099,,"-22.86833","-43.291882",0
09-24-2016 08:34:48,A27648,,"-22.84347","-43.248371",0
09-24-2016 08:34:52,A37541,,"-22.902","-43.19706",0
09-24-2016 08:34:56,A27567,,"-22.9212","-43.25642",0
09-24-2016 08:35:19,A29187,,"-22.867861","-43.291222",0
09-24-2016 08:36:52,A29191,472,"-22.90798","-43.20097",0
09-24-2016 08:37:03,A29008,,"-22.82616","-43.27861",0
09-24-2016 08:39:33,A55012,,"-22.90633","-43.2607",0
09-24-2016 08:41:53,A27501,,"-22.92078","-43.25605",0
09-24-2016 08:43:56,A29076,102,"-22.90251","-43.208069",19
09-24-2016 08:44:16,D87421,,"-22.91906","-43.607868",0
09-24-2016 08:45:24,A27516,,"-22.92091","-43.256371",0
09-24-2016 08:45:53,A55135,,"-22.90556","-43.26062",0
09-24-2016 08:46:42,A37618,,"-22.902559","-43.19659",0
09-24-2016 08:46:57,A55133,,"-22.906389","-43.260948",0
09-24-2016 08:47:26,A55036,,"-22.90675","-43.261051",0
09-24-2016 08:48:02,A27579,,"-22.92116","-43.256329",0
09-24-2016 08:48:18,A37544,,"-22.90173","-43.196201",0
09-24-2016 08:49:33,A37531,,"-22.90287","-43.196098",0
09-24-2016 08:50:06,A37507,117,"-22.90238","-43.197201",0
09-24-2016 08:50:06,A37589,,"-22.902571","-43.196941",0
09-24-2016 08:50:10,A27544,,"-22.920031","-43.256569",0
09-24-2016 08:50:10,A27609,222,"-22.919741","-43.25647",0
09-24-2016 08:50:14,A27533,,"-22.92123","-43.256321",0
09-24-2016 08:51:08,A37646,,"-22.90167","-43.19659",0
09-24-2016 08:51:32,D53709,,"-22.883579","-43.496281",0
09-24-2016 08:52:36,A72009,010,"-22.889088","-43.292503",0
09-24-2016 08:53:09,A29084,,"-22.86804","-43.291161",0
09-24-2016 08:53:41,D87301,,"-22.917801","-43.608082",0
09-24-2016 08:54:45,A29002,,"-22.826139","-43.278591",1
09-24-2016 08:55:05,A37555,538,"-22.97304","-43.22496",0
09-24-2016 08:55:30,A37534,,"-22.902361","-43.196949",0
09-24-2016 08:55:36,A27585,,"-22.91996","-43.256649",0
09-24-2016 08:56:11,A37571,,"-22.901239","-43.196941",0
09-24-2016 08:56:55,A27524,548,"-22.92091","-43.255711",0
09-24-2016 08:57:14,A27511,,"-22.9212","-43.256351",0
09-24-2016 08:57:29,A27592,222,"-22.919821","-43.256489",0
09-24-2016 08:57:32,A27551,,"-22.91996","-43.256458",0
09-24-2016 08:57:39,A37532,,"-22.90279","-43.196091",0
09-24-2016 08:57:58,A37723,,"-22.90176","-43.196201",0
09-24-2016 08:58:24,A55042,436,"-22.906389","-43.261829",0
09-24-2016 08:58:30,A37702,,"-22.90139","-43.196072",0
09-24-2016 08:58:46,A55069,,"-22.906719","-43.260811",0
09-24-2016 08:58:55,A55037,,"-22.9062","-43.260799",0
09-24-2016 08:59:23,A27553,,"-22.920931","-43.25631",0
09-24-2016 08:59:25,A37712,,"-22.90181","-43.196449",0
09-24-2016 08:59:25,A37747,,"-22.901739","-43.196468",0
09-24-2016 08:59:28,A27649,,"-22.92099","-43.256359",0
09-24-2016 08:59:33,A29184,461,"-22.868099","-43.29121",0
09-24-2016 08:59:47,A37610,,"-22.902491","-43.19717",0
09-24-2016 08:59:47,A55152,,"-22.90637","-43.260849",0
09-24-2016 08:59:54,A37722,,"-22.90173","-43.196461",0
09-24-2016 08:59:55,A55095,,"-22.906151","-43.261189",0
09-24-2016 08:59:58,D53730,,"-22.88386","-43.496349",15
09-24-2016 09:00:05,A37621,,"-22.901791","-43.19688",0
09-24-2016 09:00:07,A27531,,"-22.92009","-43.2561",0
09-24-2016 09:00:08,A37521,,"-22.90222","-43.197121",0
09-24-2016 09:00:18,A27629,,"-22.92119","-43.256279",0
09-24-2016 09:00:29,A27538,,"-22.92034","-43.25666",8
09-24-2016 09:00:43,A37719,,"-22.902769","-43.196381",0
09-24-2016 09:01:05,A27640,517,"-22.920151","-43.256599",0
09-24-2016 09:01:26,A27642,,"-22.921049","-43.25631",0
09-24-2016 09:01:55,A37617,,"-22.90074","-43.196468",7
09-24-2016 09:02:01,A37533,,"-22.901739","-43.196369",0
09-24-2016 09:02:11,A37604,,"-22.90196","-43.197151",0
09-24-2016 09:02:17,A55080,,"-22.9055","-43.260799",0
09-24-2016 09:02:18,A27560,,"-22.921209","-43.256458",0
09-24-2016 09:02:25,A27534,,"-22.92091","-43.256161",0
09-24-2016 09:02:27,A27541,,"-22.92042","-43.256599",0
09-24-2016 09:02:59,A27577,222,"-22.92112","-43.255878",0
09-24-2016 09:03:03,A27503,,"-22.921181","-43.256248",0
09-24-2016 09:03:04,A27600,,"-22.920389","-43.256512",0
09-24-2016 09:03:17,A29113,,"-22.868361","-43.290958",0
09-24-2016 09:04:00,A55131,,"-22.90654","-43.260799",0
09-24-2016 09:04:02,A37682,,"-23.00841","-43.29454",0
09-24-2016 09:04:04,A55077,,"-22.906561","-43.260849",0
09-24-2016 09:04:06,A37715,,"-22.90221","-43.196388",0
09-24-2016 09:04:06,A55052,436,"-22.906099","-43.260811",0
09-24-2016 09:04:10,A37522,,"-22.90243","-43.197239",0
09-24-2016 09:04:14,A55157,,"-22.90613","-43.261089",0
09-24-2016 09:04:22,A29063,275,"-22.902","-43.275291",0
09-24-2016 09:04:27,A27635,,"-22.919941","-43.256489",0
09-24-2016 09:05:13,A37623,,"-22.902639","-43.196159",0
09-24-2016 09:05:18,A37749,,"-22.90155","-43.196651",0
09-24-2016 09:05:38,A37559,,"-22.901951","-43.197788",0
09-24-2016 09:05:48,A37513,,"-22.90131","-43.196381",0
09-24-2016 09:05:52,A37536,,"-22.90242","-43.196152",0
09-24-2016 09:05:56,A37607,,"-22.90262","-43.196098",0
09-24-2016 09:06:07,A55044,,"-22.90667","-43.260658",0
09-24-2016 09:06:09,A55046,435,"-22.915569","-43.250938",0
09-24-2016 09:06:11,A27610,,"-22.918051","-43.25679",0
09-24-2016 09:06:13,A55128,,"-22.90638","-43.26107",0
09-24-2016 09:06:20,A37629,,"-22.902281","-43.19659",0
09-24-2016 09:06:27,A55048,435,"-22.91543","-43.250641",0
09-24-2016 09:06:27,A55098,,"-22.906429","-43.261028",0
09-24-2016 09:06:38,A37651,,"-22.901791","-43.196381",0
09-24-2016 09:06:46,A37540,,"-22.90258","-43.19611",0
09-24-2016 09:06:48,A55120,,"-22.90645","-43.260658",0
09-24-2016 09:06:50,A29097,210,"-22.904659","-43.208309",30
09-24-2016 09:06:51,A37598,,"-22.90258","-43.196129",0
09-24-2016 09:07:00,A55127,,"-22.90613","-43.26088",0
09-24-2016 09:07:07,A55096,,"-22.90625","-43.260792",0
09-24-2016 09:07:30,A27618,,"-22.92053","-43.25634",0
09-24-2016 09:07:33,A37627,118,"-22.90473","-43.183121",32
09-24-2016 09:07:48,A55088,,"-22.90563","-43.26086",0
09-24-2016 09:07:53,A55015,,"-22.90616","-43.26075",0
09-24-2016 09:08:08,A55109,,"-22.905609","-43.260738",0
09-24-2016 09:08:16,A27602,102,"-22.902559","-43.20792",0
09-24-2016 09:08:20,A37528,,"-22.93996","-43.19978",0
09-24-2016 09:08:28,A27645,,"-22.92108","-43.25647",0
09-24-2016 09:08:32,A12,002,"-22.93112","-43.17944",0
09-24-2016 09:08:37,A29056,209,"-22.86866","-43.291321",0
09-24-2016 09:08:37,A55025,,"-22.906","-43.260818",0
09-24-2016 09:08:55,A37631,,"-22.90283","-43.19627",0
09-24-2016 09:09:01,A37519,,"-22.902651","-43.196152",0
09-24-2016 09:09:23,A37557,,"-22.90217","-43.19746",0
09-24-2016 09:09:30,A37703,,"-22.902451","-43.196461",0
09-24-2016 09:09:34,A37591,,"-22.90119","-43.1964",0
09-24-2016 09:09:49,A27683,,"-22.921209","-43.256248",0
09-24-2016 09:09:52,A27510,,"-22.919991","-43.256481",0
09-24-2016 09:10:00,A41320,112,"-22.875048","-43.241665",2.78
09-24-2016 09:10:07,A27593,222,"-22.919849","-43.256481",1
09-24-2016 09:10:23,A27518,,"-22.92103","-43.256481",0
09-24-2016 09:11:13,A29142,209,"-22.87767","-43.216091",12
09-24-2016 09:11:44,C42671,607,"-22.8762","-43.329899",0
09-24-2016 09:11:48,A55147,,"-22.905979","-43.260769",0
09-24-2016 09:12:14,A71598,100,"-22.904566","-43.192223",0.19
09-24-2016 09:12:58,A29149,,"-22.930269","-43.186211",43
09-24-2016 09:13:01,A29150,472,"-22.9622","-43.165298",28
09-24-2016 09:13:11,A37661,,"-22.902809","-43.19632",0
09-24-2016 09:13:14,A27521,,"-22.92111","-43.255939",0
09-24-2016 09:13:18,A37686,,"-22.90234","-43.197361",0
09-24-2016 09:13:21,A37600,513,"-22.94334","-43.16114",0
09-24-2016 09:13:25,A55064,,"-22.906429","-43.261669",0
09-24-2016 09:13:33,A27643,517,"-22.9198","-43.256519",0
09-24-2016 09:13:34,A29126,476,"-22.86837","-43.293121",0
09-24-2016 09:13:36,A37514,,"-22.90276","-43.19603",0
09-24-2016 09:13:49,A29015,,"-22.82609","-43.27877",0
09-24-2016 09:13:53,A27519,,"-22.92001","-43.256512",0
09-24-2016 09:13:54,A55073,,"-22.906219","-43.26091",0
09-24-2016 09:13:56,A63536,107,"-22.867331","-43.259079",0
09-24-2016 09:14:11,A29018,,"-22.919769","-43.194351",59
09-24-2016 09:14:12,A27559,,"-22.921101","-43.256519",0
09-24-2016 09:14:21,A55065,,"-22.90671","-43.2607",0
09-24-2016 09:14:31,A27532,,"-22.92013","-43.256439",0
09-24-2016 09:14:42,A27651,,"-22.921061","-43.25631",0
09-24-2016 09:15:06,A37609,,"-22.90213","-43.19701",0
09-24-2016 09:15:08,A27537,,"-22.920851","-43.256569",0
09-24-2016 09:15:08,A27603,,"-22.921089","-43.25629",0
09-24-2016 09:15:10,A27517,,"-22.920879","-43.2565",0
09-24-2016 09:15:30,A37674,,"-22.902809","-43.196369",0
09-24-2016 09:15:38,A37642,,"-22.901501","-43.19648",0
09-24-2016 09:15:54,A37547,,"-22.90168","-43.19627",0
09-24-2016 09:15:58,A27581,,"-22.92094","-43.25597",0
09-24-2016 09:15:59,A37588,,"-22.90258","-43.196308",0
09-24-2016 09:16:07,A29077,101,"-22.98164","-43.21806",0
09-24-2016 09:16:13,A29054,SP513,"-22.951799","-43.18404",9
09-24-2016 09:16:17,A55101,435,"-22.906361","-43.260761",0
09-24-2016 09:16:30,A27545,,"-22.920231","-43.256439",0
09-24-2016 09:16:32,A27514,433,"-22.9198","-43.256531",0
09-24-2016 09:16:33,A27502,,"-22.92116","-43.256119",0
09-24-2016 09:16:33,A27535,,"-22.92045","-43.256371",0
09-24-2016 09:16:34,A29016,101,"-22.91345","-43.189259",0
09-24-2016 09:16:35,A27548,,"-22.921049","-43.256481",0
09-24-2016 09:16:40,A27631,222,"-22.921129","-43.25597",0
09-24-2016 09:16:47,A27564,432,"-22.919861","-43.256538",0
09-24-2016 09:16:52,A27605,433,"-22.921141","-43.256149",0
09-24-2016 09:17:11,A37654,,"-22.902849","-43.196239",0
09-24-2016 09:17:12,A27522,,"-22.920959","-43.256481",0
09-24-2016 09:17:19,A55159,,"-22.90568","-43.260609",0
09-24-2016 09:17:24,A37645,,"-22.90239","-43.197262",0
09-24-2016 09:17:25,A41109,112,"-22.874851","-43.241035",0.74
09-24-2016 09:17:40,A27589,,"-22.920879","-43.256359",0
09-24-2016 09:17:40,A29131,,"-22.84594","-43.277431",7
09-24-2016 09:17:44,D53909,,"-22.88343","-43.49601",8
09-24-2016 09:17:54,A55013,,"-22.90564","-43.26067",0
09-24-2016 09:18:05,A29012,,"-22.82618","-43.278229",0
09-24-2016 09:18:05,A55125,434,"-22.909981","-43.22049",38
09-24-2016 09:18:16,A37583,581,"-22.93413","-43.177269",23
09-24-2016 09:18:22,A27639,548,"-22.97543","-43.226391",48
09-24-2016 09:18:22,A55074,,"-22.90604","-43.261021",0
09-24-2016 09:18:28,A37668,,"-22.90134","-43.196651",0
09-24-2016 09:19:05,A55043,118,"-22.91555","-43.251129",0
09-24-2016 09:19:07,A55056,,"-22.905861","-43.261021",0
09-24-2016 09:19:30,A27558,433,"-22.914459","-43.175652",0
09-24-2016 09:19:42,A37687,,"-22.901711","-43.19627",0
09-24-2016 09:19:51,A55134,,"-22.906269","-43.261089",0
09-24-2016 09:20:00,A55001,,"-22.906651","-43.2603",0
09-24-2016 09:20:26,A63529,104,"-22.91481","-43.176559",2
09-24-2016 09:20:34,A55158,,"-22.905649","-43.260521",0
09-24-2016 09:20:43,A37582,,"-22.9018","-43.19611",0
09-24-2016 09:20:48,A27650,,"-22.921089","-43.256481",0
09-24-2016 09:21:15,A37752,,"-22.901699","-43.196442",0
09-24-2016 09:21:32,A27625,,"-22.92004","-43.256592",0
09-24-2016 09:21:40,A29103,473,"-22.89028","-43.229271",15
09-24-2016 09:21:42,A37539,102,"-22.90254","-43.207829",0
09-24-2016 09:21:45,A29019,473,"-22.89007","-43.22934",15
09-24-2016 09:21:50,A37586,,"-22.901381","-43.196381",0
09-24-2016 09:21:54,A27644,,"-22.92086","-43.256401",0
09-24-2016 09:21:59,A29140,,"-22.868361","-43.291969",0
09-24-2016 09:22:04,A29037,102,"-22.90201","-43.207779",0
09-24-2016 09:22:13,A27655,,"-22.92115","-43.256069",0
09-24-2016 09:22:17,A27653,517,"-22.96176","-43.203129",34
09-24-2016 09:22:17,A63504,107,"-22.95351","-43.170929",43
09-24-2016 09:22:29,A29092,461,"-22.980391","-43.213032",0
09-24-2016 09:22:29,A37568,582,"-22.97974","-43.222481",0
09-24-2016 09:22:34,A27563,548,"-23.000271","-43.358349",65
09-24-2016 09:22:40,A27536,433,"-22.91678","-43.230179",34
09-24-2016 09:22:48,A29005,472,"-22.90394","-43.186722",23
09-24-2016 09:22:54,A37563,,"-22.90238","-43.197269",0
09-24-2016 09:22:54,A37649,,"-22.90177","-43.196301",0
09-24-2016 09:22:59,A27614,,"-22.920931","-43.25597",0
09-24-2016 09:23:01,A29083,461,"-22.91037","-43.21907",49
09-24-2016 09:23:29,A27682,432,"-22.932249","-43.185032",49
09-24-2016 09:23:37,A37506,,"-22.900961","-43.196468",0
09-24-2016 09:23:40,A55156,,"-22.906401","-43.261719",0
09-24-2016 09:23:48,A29101,,"-22.93306","-43.18465",30
09-24-2016 09:23:50,A37562,,"-22.90263","-43.196308",0
09-24-2016 09:23:54,A29039,,"-22.9755","-43.19212",0
09-24-2016 09:23:54,A37575,,"-22.90168","-43.196339",0
09-24-2016 09:23:56,A29120,,"-22.94503","-43.18404",15
09-24-2016 09:24:01,A29021,461,"-22.985331","-43.2029",19
09-24-2016 09:24:01,A29121,,"-22.90024","-43.230148",26
09-24-2016 09:24:03,A55081,548,"-23.001089","-43.274029",60
09-24-2016 09:24:05,A29071,503,"-22.98703","-43.222431",9
09-24-2016 09:24:08,A27528,517,"-22.91984","-43.25655",0
09-24-2016 09:24:08,A29013,472,"-22.89805","-43.227772",34
09-24-2016 09:24:22,A37504,,"-22.902361","-43.196171",0
09-24-2016 09:24:25,A29006,101,"-22.949511","-43.18774",14
09-24-2016 09:24:25,A29093,473,"-22.899509","-43.210659",42
09-24-2016 09:24:26,A29178,473,"-22.91984","-43.20961",34
09-24-2016 09:24:27,A29043,472,"-22.86821","-43.29084",0
09-24-2016 09:24:28,A37525,,"-22.902109","-43.19717",0
09-24-2016 09:24:32,A29096,473,"-22.94182","-43.202259",62
09-24-2016 09:24:32,A63542,104,"-22.94651","-43.182232",32
09-24-2016 09:24:34,A27624,,"-22.920401","-43.256149",0
09-24-2016 09:24:34,A29104,472,"-22.961679","-43.165958",0
09-24-2016 09:24:36,A29172,,"-22.898491","-43.27747",21
09-24-2016 09:24:42,A29051,210,"-22.885839","-43.226791",24
09-24-2016 09:24:44,A29139,,"-22.892599","-43.238609",32
09-24-2016 09:24:47,A29007,472,"-22.901291","-43.21727",25
09-24-2016 09:24:47,A29030,461,"-22.90991","-43.2211",0
09-24-2016 09:24:47,A37750,,"-22.902809","-43.196281",0
09-24-2016 09:24:49,A29085,,"-22.900249","-43.216122",20
09-24-2016 09:24:52,A37603,,"-22.902651","-43.19659",0
09-24-2016 09:24:54,A29143,209,"-22.89827","-43.217442",27
09-24-2016 09:24:56,A27555,,"-22.92095","-43.25597",0
09-24-2016 09:24:56,A29192,472,"-22.911791","-43.173531",30
09-24-2016 09:24:58,A29067,476,"-22.90102","-43.252022",17
09-24-2016 09:24:59,A29088,548,"-22.95109","-43.18364",12
09-24-2016 09:24:59,A29106,461,"-22.980499","-43.202579",25
09-24-2016 09:25:01,A27632,,"-22.920389","-43.25655",0
09-24-2016 09:25:01,A29022,461,"-22.978621","-43.199841",46
09-24-2016 09:25:01,A29058,473,"-22.898109","-43.217522",21
09-24-2016 09:25:02,A29179,,"-22.895281","-43.273869",20
09-24-2016 09:25:03,A27509,,"-22.92094","-43.256371",0
09-24-2016 09:25:03,A29032,473,"-22.972719","-43.188202",16
09-24-2016 09:25:03,A29156,,"-22.969681","-43.185162",13
09-24-2016 09:25:04,A29109,210,"-22.87719","-43.218109",37
09-24-2016 09:25:05,A37652,,"-22.90173","-43.196301",0
09-24-2016 09:25:06,A29087,472,"-22.91527","-43.175072",37
09-24-2016 09:25:07,A27621,,"-22.920719","-43.256531",0
09-24-2016 09:25:09,A29046,476,"-22.89423","-43.252159",24
09-24-2016 09:25:09,A29119,275,"-22.89926","-43.235722",23
09-24-2016 09:25:10,A29014,,"-22.96921","-43.184921",17
09-24-2016 09:25:10,A29062,275,"-22.900749","-43.20842",26
09-24-2016 09:25:10,A29102,,"-22.900539","-43.209572",24
09-24-2016 09:25:13,A29025,472,"-22.903509","-43.18689",9
09-24-2016 09:25:13,A29112,472,"-22.9177","-43.17527",35
09-24-2016 09:25:14,A29177,,"-22.894859","-43.263691",18
09-24-2016 09:25:16,A29151,472,"-22.962761","-43.16806",9
09-24-2016 09:25:18,A29064,461,"-22.96773","-43.20385",28
09-24-2016 09:25:18,A29180,,"-22.898109","-43.243229",54
09-24-2016 09:25:19,A29029,,"-22.89843","-43.21896",43
09-24-2016 09:25:19,A29075,,"-22.98653","-43.189869",16
09-24-2016 09:25:19,A29098,,"-22.894609","-43.261589",13
09-24-2016 09:25:20,A29111,476,"-22.901899","-43.269161",21
09-24-2016 09:25:25,A29080,473,"-22.90115","-43.216621",21
09-24-2016 09:25:26,A55047,102,"-22.91399","-43.195049",40
09-24-2016 09:25:29,A55059,436,"-22.90568","-43.260521",0
09-24-2016 09:25:30,A55005,,"-22.906309","-43.260681",0
09-24-2016 09:25:31,A04,001,"-22.96674","-43.177021",42
